Building: Turner Hall
39.13257542709428,-84.51190127370629
39.13273036691743,-84.51178944799082
39.13273634850415,-84.51179782989398
39.13289544961159,-84.51167771250465
39.1328756844112,-84.51163312077979
39.13249178919588,-84.51168187708886
39.132463469025076,-84.51160696106567
39.132392602526316,-84.51161404980961
39.13244352902825,-84.51173207997202
39.13229450168122,-84.51174579379368
39.132289904238796,-84.5116602093494
39.13195495310733,-84.51169101647204
39.13194265579781,-84.51149754488749
39.13198218671678,-84.5115139734177
39.132330038932515,-84.5114741266
39.13234006761353,-84.5114987069363
39.1328382939969,-84.51144051086239
39.13297898834246,-84.51175919885202
39.1328903050709,-84.51176858658357
39.13299537951592,-84.51199791826
39.13294135216517,-84.51200455230055
39.13300240561143,-84.51214347884996
