Building: Mantei Center
39.13291016365548,-84.51578967925379
39.132907042835384,-84.51574810501405
39.13287583462681,-84.51575078722307
39.13286439161354,-84.51552816387483
39.13289143873283,-84.5155254816658
39.13288935818555,-84.5154879307396
39.13302667417339,-84.51547451969454
39.133030835259746,-84.5155053650982
39.133044358788716,-84.51550804730721
39.133044358788716,-84.515470496381
39.133171271780206,-84.51545708533594
39.13317335231916,-84.51549195405312
39.133184795282205,-84.5154892718441
39.133177513396845,-84.5153256570942
39.13343445946802,-84.51529749389955
39.13344382185778,-84.51542758103676
39.13358945887135,-84.51541148778267
39.133594660187704,-84.5154503798134
39.133622747289316,-84.51544501539536
39.13363939149239,-84.51567300316164
39.13360610308231,-84.51567568537064
39.13360506281923,-84.51571591850588
39.133468788224356,-84.51573201175997
39.133466707694126,-84.51569982525179
39.13345630504215,-84.51569848414726
39.13345734530744,-84.51574274059602
39.1332087214717,-84.51576553937264
39.13320456039585,-84.5157212829239
39.133184795282205,-84.51571860071488
39.133185835551515,-84.51575615164109
39.13306412394178,-84.51577224489519
39.13305892258623,-84.51573469396897
39.133030835259746,-84.51572798844643
39.133031875531294,-84.5157762682087
