Building: Teachers College
39.13029422920451,-84.51975096681323
39.130053683781234,-84.5197784676319
39.13004117833924,-84.51960966950362
39.130075752202934,-84.51960397967906
39.13008163711421,-84.51956225429903
39.130069867291155,-84.51952432213537
39.13006545360703,-84.51945794084895
39.13005772965909,-84.51945983745715
39.13004089212112,-84.51921767646152
39.13004788045666,-84.51921767646152
39.130039053085326,-84.51909866429806
39.13004493799968,-84.51909819014601
39.130031136646124,-84.5189156803854
39.13002255403964,-84.51891534510926
39.130005828706324,-84.51868067403964
39.130013736563626,-84.51868091111565
39.13000542393255,-84.51856143875786
39.13021015396981,-84.51853789724562
39.13021852109753,-84.51866502442195
39.13023932735651,-84.51866569497422
39.130243488607576,-84.51871933915452
39.13019303342191,-84.51872604467707
39.130201355929245,-84.51883936800793
39.13023425965948,-84.51883645161372
39.13025298528866,-84.51890618904808
39.13025766669518,-84.51894072248915
39.13026139703363,-84.51898626540888
39.13026139703363,-84.51901979302157
39.1302521451199,-84.51907913569866
39.13021757134276,-84.5190845884472
39.130226284621415,-84.51920706144173
39.13045667058146,-84.51918087381212
39.13047343222997,-84.51939444511588
39.130243803966465,-84.51942171012854
39.13025947717487,-84.51954377516753
39.130255649935634,-84.51959617136339
39.13028378709139,-84.51959546013529
