Building: Varsity Village Garage
39.13026267397654,-84.51590830904053
39.13022405433657,-84.51592869757847
39.13017962030906,-84.51593049070105
39.13013173469555,-84.51593544666763
39.13011144856214,-84.51574532127631
39.13008752132034,-84.51574699765693
39.13008030824411,-84.51563048187327
39.130150529481355,-84.51562377635074
39.13015313026659,-84.515672056113
39.130394199220774,-84.51565083671431
39.130392638755005,-84.51559853363854
39.1304358116288,-84.51559585142952
39.13044101317808,-84.5156555305801
39.130339062742266,-84.51580841649394
39.13025687809986,-84.51581579256876
