Building: A&S Hall
39.13161624547657,-84.51928029042207
39.13161550987872,-84.51925658281979
39.13158461476192,-84.51925942773207
39.1315853503601,-84.51930968784892
39.13145367816406,-84.5193229641062
39.1314511666701,-84.51927315600743
39.13137418480584,-84.51928120263446
39.131362741548536,-84.51910417683948
39.13144076372039,-84.51909680076469
39.13143296150712,-84.51893491991969
39.131594207072865,-84.51892016777009
39.13160044882927,-84.51905427822084
39.13211291994993,-84.51900591471228
39.13210482843018,-84.51886272079444
39.13227475014964,-84.5188465996249
39.13228533979238,-84.51900518494234
39.13237066828056,-84.51899759850963
39.132379495359665,-84.51917303476654
39.132302993970846,-84.5191806211993
39.13230446515216,-84.51923182962021
39.13217205870866,-84.51924415757343
39.13216690956416,-84.51919579406477
39.13216690956416,-84.51919863897703
39.13212571639464,-84.51919674236883
39.13212645198717,-84.51922708809975
39.131921640229066,-84.51924742758027
39.13192398087691,-84.51928296684972
39.13182049140606,-84.51929328145285
39.13181754902312,-84.51926103911373
